Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-06-22,2016,6,22,Wednesday,25,2016-25,62.95,63.71,62.68,62.71,12643500,54.22,-0.0038581664523240633,54.88499999999999,54.72479999999996
2016-06-23,2016,6,23,Thursday,25,2016-25,63.7,64.15,63.53,64.05,16583600,55.38,0.021394319439321352,54.84857142857142,54.76379999999997
2016-06-24,2016,6,24,Friday,25,2016-25,60.48,61.7,59.34,59.6,44108700,51.53,-0.06951968219573856,54.49785714285713,54.71199999999997
2016-06-27,2016,6,27,Monday,26,2016-26,58.71,58.75,57.05,57.61,37300700,49.81,-0.03337861439937895,54.03785714285713,54.63819999999997
2016-06-28,2016,6,28,Tuesday,26,2016-26,59.19,59.55,58.26,59.52,29088700,51.46,0.0331258783376831,53.68357142857142,54.59059999999997
2016-06-29,2016,6,29,Wednesday,26,2016-26,60.36,61.21,60.0,61.2,21483000,52.92,0.02837155071900499,53.4642857142857,54.55399999999997
2016-06-30,2016,6,30,Thursday,26,2016-26,61.63,62.19,61.02,62.14,21343600,53.73,0.015306122448979442,53.3592857142857,54.517599999999966
2016-07-01,2016,7,1,Friday,26,2016-26,61.66,62.01,61.16,61.26,14217800,53.38,-0.0065140517401822695,53.26428571428569,54.48539999999997
2016-07-05,2016,7,5,Tuesday,27,2016-27,60.45,60.6,59.1,59.55,23357700,51.89,-0.027913076058448838,53.13642857142855,54.41699999999997
2016-07-06,2016,7,6,Wednesday,27,2016-27,59.01,60.29,58.76,60.19,20429800,52.45,0.010792060127192249,53.05571428571427,54.36619999999997
2016-07-07,2016,7,7,Thursday,27,2016-27,60.52,61.14,60.16,60.58,13771400,52.79,0.006482364156339404,52.98357142857141,54.316399999999966
2016-07-08,2016,7,8,Friday,27,2016-27,61.33,62.17,61.33,61.83,16998800,53.88,0.02064784997158564,52.985714285714266,54.285399999999974
2016-07-11,2016,7,11,Monday,28,2016-28,62.42,62.95,62.14,62.27,13151400,54.26,0.007052709725315465,53.009285714285696,54.27079999999998
2016-07-12,2016,7,12,Tuesday,28,2016-28,63.03,63.56,62.89,63.2,16588100,55.07,0.014928123848138686,53.05499999999999,54.27919999999998
2016-07-13,2016,7,13,Wednesday,28,2016-28,63.08,63.43,62.64,63.16,18526900,55.04,-0.0005447612130016211,53.11357142857141,54.27679999999999
2016-07-14,2016,7,14,Thursday,28,2016-28,64.74,64.98,64.05,64.12,28985900,55.87,0.015079941860465018,53.148571428571415,54.31239999999998
2016-07-15,2016,7,15,Friday,28,2016-28,64.75,64.8,63.61,64.18,17607100,55.93,0.0010739216037229937,53.462857142857125,54.36619999999998
2016-07-18,2016,7,18,Monday,29,2016-29,64.13,64.4,63.9,63.96,10824400,55.73,-0.003575898444484249,53.88571428571428,54.42179999999998
2016-07-19,2016,7,19,Tuesday,29,2016-29,63.61,64.1,63.46,63.86,9737400,55.65,-0.0014354925533823781,54.18499999999999,54.469599999999986
2016-07-20,2016,7,20,Wednesday,29,2016-29,64.11,64.23,63.71,63.93,10411100,55.71,0.0010781671159030282,54.3842857142857,54.525199999999984
2016-07-21,2016,7,21,Thursday,29,2016-29,64.0,64.18,63.63,63.69,9808700,55.5,-0.003769520732364029,54.51071428571428,54.56239999999999
2016-07-22,2016,7,22,Friday,29,2016-29,63.9,64.09,63.6,64.04,8195700,55.8,0.00540540540540535,54.68357142857142,54.60959999999999
2016-07-25,2016,7,25,Monday,30,2016-30,63.98,64.17,63.68,63.87,8168300,55.66,-0.002508960573476715,54.95285714285713,54.65459999999999
2016-07-26,2016,7,26,Tuesday,30,2016-30,63.98,64.26,63.71,64.13,8067800,55.88,0.0039525691699606735,55.197857142857124,54.71379999999999
2016-07-27,2016,7,27,Wednesday,30,2016-30,64.08,64.69,64.06,64.33,11806800,56.06,0.003221188260558394,55.431428571428555,54.76879999999999
2016-07-28,2016,7,28,Thursday,30,2016-30,64.0,64.19,63.72,64.1,10013400,55.86,-0.0035676061362825973,55.572857142857124,54.819799999999994
2016-07-29,2016,7,29,Friday,30,2016-30,63.8,64.29,63.75,63.97,13210400,55.74,-0.002148227712137407,55.67857142857141,54.82719999999999
2016-08-01,2016,8,1,Monday,31,2016-31,64.15,64.31,63.61,63.8,11422600,55.59,-0.002691065662002168,55.71571428571427,54.8428
2016-08-02,2016,8,2,Tuesday,31,2016-31,63.59,64.01,63.38,63.65,13550000,55.46,-0.0023385500989386854,55.74571428571427,54.8538
2016-08-03,2016,8,3,Wednesday,31,2016-31,63.69,64.67,63.65,64.66,13122300,56.34,0.015867291741795908,55.779285714285706,54.88320000000001
2016-08-04,2016,8,4,Thursday,31,2016-31,64.49,64.82,64.27,64.56,9873000,56.26,-0.001419950301739581,55.802857142857135,54.89220000000001
2016-08-05,2016,8,5,Friday,31,2016-31,65.14,66.37,65.07,66.3,20752700,57.77,0.026839672947031712,55.94857142857142,54.91460000000001
2016-08-08,2016,8,8,Monday,32,2016-32,66.07,66.49,65.84,66.1,11359200,57.6,-0.0029427038255149807,56.08785714285714,54.94200000000001
2016-08-09,2016,8,9,Tuesday,32,2016-32,66.18,66.28,65.69,65.87,10097000,57.4,-0.003472222222222321,56.20857142857142,54.958600000000004
2016-08-10,2016,8,10,Wednesday,32,2016-32,65.92,66.07,65.16,65.28,11556100,56.88,-0.009059233449477233,56.30714285714284,54.967400000000005
2016-08-11,2016,8,11,Thursday,32,2016-32,65.27,65.69,65.02,65.46,9604500,57.04,0.002812939521800173,56.39571428571428,54.9722
2016-08-12,2016,8,12,Friday,32,2016-32,64.97,65.35,64.86,65.32,7685400,56.92,-0.0021037868162692153,56.48571428571427,54.9726
2016-08-15,2016,8,15,Monday,33,2016-33,65.56,65.83,65.46,65.72,8371600,57.27,0.0061489810260013655,56.58499999999999,55.00020000000001
2016-08-16,2016,8,16,Tuesday,33,2016-33,65.36,65.96,65.24,65.71,10128900,57.26,-0.00017461148943609395,56.670714285714276,55.01660000000001
2016-08-17,2016,8,17,Wednesday,33,2016-33,65.8,65.98,65.54,65.89,11868100,57.42,0.0027942717429270125,56.782142857142844,55.040000000000006
2016-08-18,2016,8,18,Thursday,33,2016-33,65.62,65.99,65.53,65.95,9313600,57.47,0.0008707767328457461,56.905714285714275,55.06100000000001
2016-08-19,2016,8,19,Friday,33,2016-33,65.72,65.91,65.22,65.86,9084900,57.39,-0.0013920306246737457,57.0342857142857,55.089000000000006
2016-08-22,2016,8,22,Monday,34,2016-34,65.75,65.88,65.41,65.8,9055600,57.34,-0.0008712319219376097,57.16857142857141,55.13180000000001
2016-08-23,2016,8,23,Tuesday,34,2016-34,66.07,66.34,65.76,65.77,8949600,57.31,-0.000523194977328223,57.23785714285713,55.18380000000001
2016-08-24,2016,8,24,Wednesday,34,2016-34,65.99,66.23,65.77,65.95,10167200,57.47,0.0027918338858836655,57.3242857142857,55.259600000000006
2016-08-25,2016,8,25,Thursday,34,2016-34,65.91,66.14,65.79,66.07,9978700,57.57,0.0017400382808421266,57.309999999999995,55.33940000000001
2016-08-26,2016,8,26,Friday,34,2016-34,66.33,66.88,65.85,66.22,14038600,57.7,0.002258120548896958,57.317142857142855,55.41740000000001
2016-08-29,2016,8,29,Monday,35,2016-35,66.49,67.1,66.46,66.95,14583100,58.34,0.01109185441941074,57.38428571428572,55.50720000000001
2016-08-30,2016,8,30,Tuesday,35,2016-35,66.95,67.6,66.95,67.5,13791200,58.82,0.00822763112787106,57.52285714285715,55.60500000000002
2016-08-31,2016,8,31,Wednesday,35,2016-35,67.46,67.77,66.86,67.5,14952300,58.82,0.0,57.65000000000001,55.69280000000003
2016-09-01,2016,9,1,Thursday,35,2016-35,67.64,67.72,66.65,67.21,12226500,58.57,-0.004250255015300963,57.76785714285716,55.77980000000003
2016-09-02,2016,9,2,Friday,35,2016-35,67.4,67.58,66.98,67.49,13720700,58.81,0.00409766091855901,57.87785714285716,55.84840000000003
2016-09-06,2016,9,6,Tuesday,36,2016-36,67.5,67.55,66.71,67.44,16649400,58.77,-0.0006801564359802947,57.9857142857143,55.99320000000002
2016-09-07,2016,9,7,Wednesday,36,2016-36,67.16,67.59,66.96,67.16,10070400,58.52,-0.00425387102263064,58.06428571428573,56.16740000000002
2016-09-08,2016,9,8,Thursday,36,2016-36,67.22,67.68,67.0,67.25,12253000,58.6,0.0013670539986330166,58.14500000000002,56.31020000000002
2016-09-09,2016,9,9,Friday,36,2016-36,67.03,67.43,66.64,66.65,19686900,58.08,-0.00887372013651877,58.19428571428573,56.41340000000002
2016-09-12,2016,9,12,Monday,37,2016-37,66.14,67.3,65.76,67.06,16453000,58.44,0.006198347107438051,58.27285714285716,56.50760000000002
2016-09-13,2016,9,13,Tuesday,37,2016-37,66.11,66.86,65.82,66.53,18876100,57.97,-0.008042436687200505,58.320000000000014,56.59940000000002
2016-09-14,2016,9,14,Wednesday,37,2016-37,66.27,67.25,66.21,66.4,12648600,57.86,-0.001897533206831059,58.34785714285716,56.718800000000016
2016-09-15,2016,9,15,Thursday,37,2016-37,66.29,66.93,66.09,66.64,12531300,58.07,0.003629450397511169,58.38357142857144,56.831200000000024
2016-09-16,2016,9,16,Friday,37,2016-37,66.09,66.26,65.44,65.82,25161500,57.35,-0.012398828999483413,58.358571428571445,56.922400000000025
2016-09-19,2016,9,19,Monday,38,2016-38,66.15,66.64,65.85,66.19,13466900,57.68,0.0057541412380122114,58.31142857142858,56.99840000000002
2016-09-20,2016,9,20,Tuesday,38,2016-38,66.75,66.85,66.24,66.46,10092200,57.91,0.003987517337031843,58.246428571428574,57.07140000000001
2016-09-21,2016,9,21,Wednesday,38,2016-38,66.84,67.13,66.31,66.84,14116800,58.24,0.005698497668796598,58.205,57.134800000000006
2016-09-22,2016,9,22,Thursday,38,2016-38,66.99,67.42,66.84,67.39,12781700,58.72,0.008241758241758212,58.215714285714284,57.208400000000005
2016-09-23,2016,9,23,Friday,38,2016-38,67.39,67.9,67.18,67.25,13967400,58.6,-0.002043596730245234,58.200714285714284,57.263000000000005
2016-09-26,2016,9,26,Monday,39,2016-39,66.6,66.8,65.54,65.78,16408100,57.32,-0.021843003412969297,58.097142857142856,57.29080000000001
2016-09-27,2016,9,27,Tuesday,39,2016-39,65.41,66.41,65.11,66.36,13711400,57.83,0.008897418004186974,58.04785714285715,57.332800000000006
2016-09-28,2016,9,28,Wednesday,39,2016-39,66.58,66.77,65.99,66.71,11278000,58.13,0.005187618882932732,58.01428571428572,57.382400000000004
2016-09-29,2016,9,29,Thursday,39,2016-39,66.7,67.21,65.35,65.65,18727200,57.21,-0.015826595561672097,57.95214285714286,57.412400000000005
2016-09-30,2016,9,30,Friday,39,2016-39,66.08,67.06,66.08,66.59,21680100,58.03,0.014333158538716972,57.92285714285715,57.46300000000001
2016-10-03,2016,10,3,Monday,40,2016-40,66.35,66.92,66.26,66.51,14901700,57.96,-0.0012062726176116367,57.922142857142866,57.50620000000001
2016-10-04,2016,10,4,Tuesday,40,2016-40,66.21,67.18,66.1,66.6,17226900,58.46,0.008626639061421582,57.96500000000001,57.56220000000001
2016-10-05,2016,10,5,Wednesday,40,2016-40,66.89,68.07,66.8,67.69,16280000,59.41,0.016250427642832577,58.06071428571429,57.6328
2016-10-06,2016,10,6,Thursday,40,2016-40,67.73,67.97,67.05,67.87,17485000,59.57,0.0026931493014643593,58.21928571428572,57.70300000000001
2016-10-07,2016,10,7,Friday,40,2016-40,67.79,68.18,67.4,68.11,18497000,59.78,0.003525264394829586,58.369285714285716,57.78140000000001
2016-10-10,2016,10,10,Monday,41,2016-41,68.34,69.06,68.23,68.64,13027500,60.25,0.007862161257945699,58.53642857142858,57.871600000000015
2016-10-11,2016,10,11,Tuesday,41,2016-41,68.5,68.82,67.93,68.31,15657100,59.96,-0.0048132780082987825,58.65928571428572,57.95900000000002
2016-10-12,2016,10,12,Wednesday,41,2016-41,68.26,68.59,68.05,68.13,11899800,59.8,-0.0026684456304203463,58.736428571428576,58.045800000000014
2016-10-13,2016,10,13,Thursday,41,2016-41,67.46,67.87,66.82,67.74,17890000,59.46,-0.005685618729096897,58.79785714285715,58.10820000000002
2016-10-14,2016,10,14,Friday,41,2016-41,68.8,69.03,67.3,67.52,24163800,59.26,-0.0033636057854019574,58.93642857142857,58.16820000000001
2016-10-17,2016,10,17,Monday,42,2016-42,67.42,67.79,66.74,67.17,14963400,58.96,-0.005062436719540986,59.01714285714286,58.192000000000014
2016-10-18,2016,10,18,Tuesday,42,2016-42,67.85,68.21,67.54,67.7,11870300,59.42,0.007801899592944306,59.10928571428571,58.22840000000002
2016-10-19,2016,10,19,Wednesday,42,2016-42,67.81,68.5,67.81,68.35,12705800,59.99,0.009592729720632853,59.30785714285714,58.280200000000015
2016-10-20,2016,10,20,Thursday,42,2016-42,68.08,68.68,67.94,68.26,14122000,59.91,-0.0013335555925988452,59.442142857142855,58.34080000000001
2016-10-21,2016,10,21,Friday,42,2016-42,67.81,68.53,67.7,68.49,12175700,60.12,0.0035052578868302042,59.59642857142857,58.40240000000001
2016-10-24,2016,10,24,Monday,43,2016-43,68.97,69.05,68.5,68.87,10197100,60.45,0.005489021956087914,59.738571428571426,58.473
2016-10-25,2016,10,25,Tuesday,43,2016-43,68.88,68.93,68.38,68.8,9945100,60.39,-0.0009925558312655625,59.808571428571426,58.5354
2016-10-26,2016,10,26,Wednesday,43,2016-43,68.37,69.25,68.37,69.13,9801300,60.68,0.00480211955621801,59.88785714285713,58.60379999999999
2016-10-27,2016,10,27,Thursday,43,2016-43,69.49,69.77,69.1,69.23,14210700,60.76,0.0013183915622940745,59.95785714285713,58.67059999999999
2016-10-28,2016,10,28,Friday,43,2016-43,69.53,69.55,68.47,69.11,12766500,60.66,-0.001645819618169897,59.98714285714284,58.734399999999994
2016-10-31,2016,10,31,Monday,44,2016-44,69.43,69.58,69.23,69.26,14336300,60.79,0.002143092647543643,60.04642857142856,58.8024
2016-11-01,2016,11,1,Tuesday,44,2016-44,69.48,69.78,68.33,68.97,15564500,60.54,-0.004112518506333318,60.0992857142857,58.86639999999999
2016-11-02,2016,11,2,Wednesday,44,2016-44,68.65,68.85,68.01,68.68,12449800,60.28,-0.004294681202510753,60.15785714285712,58.9258
2016-11-03,2016,11,3,Thursday,44,2016-44,68.86,69.19,68.22,68.38,10369700,60.02,-0.00431320504313204,60.21214285714284,58.976800000000004
2016-11-04,2016,11,4,Friday,44,2016-44,68.49,68.56,67.64,67.76,13571300,59.47,-0.009163612129290288,60.2485714285714,59.014799999999994
2016-11-07,2016,11,7,Monday,45,2016-45,69.08,69.97,69.0,69.88,16515100,61.34,0.031444425760887906,60.385714285714265,59.0876
2016-11-08,2016,11,8,Tuesday,45,2016-45,69.7,70.55,69.24,70.03,17531700,61.47,0.0021193348549068958,60.49142857142856,59.1502
2016-11-09,2016,11,9,Wednesday,45,2016-45,71.46,74.15,71.32,73.25,50948400,64.29,0.04587603709126409,60.8042857142857,59.25959999999999
2016-11-10,2016,11,10,Thursday,45,2016-45,74.22,77.25,74.22,76.65,56192300,67.28,0.046508010577072545,61.315714285714265,59.428799999999995
2016-11-11,2016,11,11,Friday,45,2016-45,76.3,76.72,75.77,76.69,27574300,67.31,0.0004458977407848508,61.80571428571427,59.603599999999986
2016-11-14,2016,11,14,Monday,46,2016-46,77.25,80.44,77.25,79.51,46130700,69.79,0.036844451047392646,62.47714285714284,59.823199999999986
2016-11-15,2016,11,15,Tuesday,46,2016-46,78.37,79.41,77.78,79.36,28126300,69.66,-0.0018627310502938865,63.11857142857141,60.04099999999998
2016-11-16,2016,11,16,Wednesday,46,2016-46,78.22,78.35,76.88,77.4,26054900,67.94,-0.024691358024691357,63.63142857142855,60.229399999999984
2016-11-17,2016,11,17,Thursday,46,2016-46,77.93,78.46,77.6,78.02,19306700,68.48,0.007948189579040532,64.18999999999998,60.42699999999999
2016-11-18,2016,11,18,Friday,46,2016-46,77.96,78.42,77.55,77.71,19770000,68.21,-0.003942757009345987,64.71999999999998,60.62959999999999
2016-11-21,2016,11,21,Monday,47,2016-47,78.0,78.17,77.29,78.05,11983500,68.51,0.004398182084738522,65.2892857142857,60.830999999999996
2016-11-22,2016,11,22,Tuesday,47,2016-47,78.35,78.56,77.76,78.53,14410100,68.93,0.00613049189899284,65.90714285714284,61.0502
2016-11-23,2016,11,23,Wednesday,47,2016-47,78.87,79.24,77.89,78.86,13373700,69.22,0.004207166690845643,66.5642857142857,61.277399999999986
2016-11-25,2016,11,25,Friday,47,2016-47,79.1,79.45,78.47,78.83,6185700,69.19,-0.00043340075122799693,67.25857142857141,61.499799999999986
2016-11-28,2016,11,28,Monday,48,2016-48,78.18,78.87,78.02,78.32,13007200,68.74,-0.006503830033241842,67.78714285714285,61.72759999999998
2016-11-29,2016,11,29,Tuesday,48,2016-48,78.39,79.16,78.39,78.92,14144100,69.27,0.007710212394530069,68.3442857142857,61.95939999999999
2016-11-30,2016,11,30,Wednesday,48,2016-48,79.92,80.53,79.7,80.17,25351900,70.37,0.015879890284394627,68.77857142857142,62.20859999999999
2016-12-01,2016,12,1,Thursday,48,2016-48,80.65,82.28,80.65,81.79,23823600,71.79,0.0201790535739661,69.10071428571428,62.47959999999999
2016-12-02,2016,12,2,Friday,48,2016-48,81.8,81.83,80.9,81.6,16931500,71.62,-0.0023680178297813548,69.40857142857142,62.73759999999999
2016-12-05,2016,12,5,Monday,49,2016-49,82.3,83.29,82.29,83.26,18529800,73.08,0.020385367215861372,69.6435714285714,63.02719999999999
2016-12-06,2016,12,6,Tuesday,49,2016-49,83.6,83.81,82.43,83.69,16130000,73.46,0.0051997810618500395,69.91499999999999,63.349999999999994
2016-12-07,2016,12,7,Wednesday,49,2016-49,83.55,84.09,82.85,84.07,18996900,73.79,0.00449224067519749,70.33285714285714,63.66919999999999
2016-12-08,2016,12,8,Thursday,49,2016-49,84.23,85.5,83.94,85.12,20844900,74.71,0.012467814066946525,70.77785714285713,64.00079999999998
2016-12-09,2016,12,9,Friday,49,2016-49,85.02,85.5,84.14,85.49,14567200,75.04,0.004417079373578048,71.26571428571427,64.35739999999998
2016-12-12,2016,12,12,Monday,50,2016-50,85.36,85.79,84.29,84.73,14511300,74.37,-0.008928571428571397,71.68428571428569,64.68419999999998
2016-12-13,2016,12,13,Tuesday,50,2016-50,84.98,85.67,83.82,84.76,16669000,74.4,0.0004033884630900708,72.07499999999997,65.01299999999998
2016-12-14,2016,12,14,Wednesday,50,2016-50,83.88,86.12,83.76,84.73,22622600,74.37,-0.00040322580645157924,72.44285714285711,65.33119999999998
2016-12-15,2016,12,15,Thursday,50,2016-50,85.4,86.49,84.9,86.0,19438900,75.48,0.014925373134328401,72.89214285714283,65.65259999999998
2016-12-16,2016,12,16,Friday,50,2016-50,86.29,86.29,84.89,84.94,23008500,74.55,-0.01232114467408596,73.30714285714282,65.95219999999999
2016-12-19,2016,12,19,Monday,51,2016-51,84.8,85.44,84.19,85.43,21685100,74.98,0.00576794097920863,73.71499999999996,66.25619999999998
2016-12-20,2016,12,20,Tuesday,51,2016-51,85.79,86.54,85.55,86.53,14587300,75.95,0.012936783142171171,74.1135714285714,66.57019999999997
2016-12-21,2016,12,21,Wednesday,51,2016-51,86.43,86.81,86.03,86.75,11400500,76.14,0.0025016458196180924,74.4242857142857,66.89379999999997
2016-12-22,2016,12,22,Thursday,51,2016-51,86.44,87.17,86.21,86.89,13924200,76.27,0.0017073811400052374,74.75642857142854,67.22319999999996
2016-12-23,2016,12,23,Friday,51,2016-51,87.0,87.15,86.4,87.05,10759400,76.41,0.0018355841090862413,74.99428571428571,67.56219999999996
2016-12-27,2016,12,27,Tuesday,52,2016-52,87.05,87.16,86.75,87.13,6946400,76.48,0.000916110456746555,75.21,67.90659999999997
2016-12-28,2016,12,28,Wednesday,52,2016-52,87.16,87.39,86.35,86.5,9455600,75.92,-0.007322175732217606,75.36214285714286,68.24579999999996
2016-12-29,2016,12,29,Thursday,52,2016-52,86.58,86.67,85.04,85.89,14689000,75.39,-0.006981032665964171,75.41071428571429,68.56519999999996
2016-12-30,2016,12,30,Friday,52,2016-52,86.1,86.42,85.66,86.29,13617800,75.74,0.00464252553389044,75.46071428571429,68.88019999999996
2017-01-03,2017,1,3,Tuesday,01,2017-01,87.34,87.76,85.98,87.23,20550700,76.56,0.010826511750726242,75.61714285714285,69.21319999999996
2017-01-04,2017,1,4,Wednesday,01,2017-01,86.96,87.18,86.4,86.91,15266600,76.71,0.001959247648902762,75.78214285714284,69.54499999999996
2017-01-05,2017,1,5,Thursday,01,2017-01,86.81,87.11,85.26,86.11,14300800,76.0,-0.009255638117585674,75.89857142857143,69.85599999999997
2017-01-06,2017,1,6,Friday,01,2017-01,86.39,86.62,85.94,86.12,12893300,76.01,0.00013157894736859355,75.93642857142856,70.16839999999998
2017-01-09,2017,1,9,Monday,02,2017-02,85.73,86.77,85.52,86.18,12806600,76.06,0.0006578081831336569,76.0442857142857,70.47599999999997
2017-01-10,2017,1,10,Tuesday,02,2017-02,86.07,86.9,85.72,86.43,13989000,76.28,0.002892453326321265,76.13714285714285,70.78639999999997
2017-01-11,2017,1,11,Wednesday,02,2017-02,86.43,87.08,85.91,87.08,14713100,76.86,0.007603565810172963,76.20214285714283,71.11039999999998
2017-01-12,2017,1,12,Thursday,02,2017-02,86.76,87.27,86.02,86.24,21337400,76.11,-0.00975800156128026,76.19999999999996,71.41679999999998
2017-01-13,2017,1,13,Friday,02,2017-02,87.11,88.17,86.1,86.7,28296000,76.52,0.005386939955327685,76.21785714285711,71.73639999999999
2017-01-17,2017,1,17,Tuesday,03,2017-03,84.93,85.22,83.28,83.55,30024600,73.74,-0.036330371144798757,76.02714285714282,72.00559999999997
2017-01-18,2017,1,18,Wednesday,03,2017-03,83.63,84.23,83.03,83.94,21270100,74.08,0.0046107946840250325,75.85571428571424,72.28679999999997
2017-01-19,2017,1,19,Thursday,03,2017-03,84.06,84.67,83.12,83.3,16555600,73.52,-0.0075593952483801186,75.68428571428566,72.56779999999998
2017-01-20,2017,1,20,Friday,03,2017-03,83.43,83.83,83.29,83.67,18436800,73.85,0.004488574537540702,75.57428571428565,72.81799999999997
2017-01-23,2017,1,23,Monday,04,2017-04,83.3,84.0,83.21,83.71,12179200,73.88,0.0004062288422477245,75.44142857142852,73.06619999999998
2017-01-24,2017,1,24,Tuesday,04,2017-04,83.92,85.0,83.56,84.72,15175300,74.77,0.012046561992420157,75.31357142857136,73.27579999999998
2017-01-25,2017,1,25,Wednesday,04,2017-04,85.84,86.17,85.17,86.03,17551000,75.93,0.01551424368062082,75.25785714285709,73.44879999999998
2017-01-26,2017,1,26,Thursday,04,2017-04,85.95,86.95,85.95,86.75,15962800,76.56,0.008297115764519969,75.29785714285708,73.63379999999998
2017-01-27,2017,1,27,Friday,04,2017-04,86.66,86.98,86.27,86.93,12535400,76.72,0.002089864158829613,75.34857142857138,73.77239999999998
2017-01-30,2017,1,30,Monday,05,2017-05,86.19,86.5,85.32,86.03,13661900,75.93,-0.010297184567257478,75.33928571428567,73.89779999999998
2017-01-31,2017,1,31,Tuesday,05,2017-05,85.6,86.15,84.09,84.63,15655100,74.69,-0.016330831028579018,75.22571428571425,74.03279999999997
2017-02-01,2017,2,1,Wednesday,05,2017-05,85.54,86.1,84.68,84.95,15430900,74.98,0.0038827152229214956,75.09142857142854,74.16279999999998
2017-02-02,2017,2,2,Thursday,05,2017-05,84.34,84.91,84.16,84.59,11081400,74.66,-0.0042678047479328685,74.98785714285712,74.29179999999997
2017-02-03,2017,2,3,Friday,05,2017-05,86.19,87.31,85.87,87.18,17885200,76.94,0.03053844093222602,75.01785714285712,74.46039999999996
2017-02-06,2017,2,6,Monday,06,2017-06,86.79,87.45,86.61,86.77,11828400,76.58,-0.0046789706264621644,75.22071428571427,74.61339999999997
2017-02-07,2017,2,7,Tuesday,06,2017-06,87.14,87.4,86.48,86.72,9392800,76.54,-0.0005223295899711156,75.39642857142856,74.75979999999997
2017-02-08,2017,2,8,Wednesday,06,2017-06,86.18,86.31,85.37,85.96,13970900,75.87,-0.008753592892605244,75.56428571428569,74.89339999999997
2017-02-09,2017,2,9,Thursday,06,2017-06,85.96,87.33,85.96,87.2,13749100,76.96,0.014366679847106711,75.78642857142856,75.05779999999997
2017-02-10,2017,2,10,Friday,06,2017-06,87.48,87.48,86.89,87.0,10992500,76.78,-0.0023388773388772766,75.99357142857141,75.20799999999997
2017-02-13,2017,2,13,Monday,07,2017-07,87.44,88.74,87.43,88.15,18739100,77.8,0.013284709559781227,76.21,75.35659999999999
2017-02-14,2017,2,14,Tuesday,07,2017-07,88.3,89.7,88.11,89.56,17932100,79.04,0.015938303341902493,76.43214285714284,75.50159999999998
2017-02-15,2017,2,15,Wednesday,07,2017-07,90.08,90.87,89.35,90.59,17381800,79.95,0.011513157894736725,76.6742857142857,75.66819999999998
2017-02-16,2017,2,16,Thursday,07,2017-07,90.4,91.04,89.77,90.53,17672700,79.9,-0.0006253908692932519,76.90142857142857,75.80459999999998
2017-02-17,2017,2,17,Friday,07,2017-07,89.82,90.47,89.69,90.23,15776600,79.64,-0.0032540675844806577,77.16642857142857,75.92819999999998
2017-02-21,2017,2,21,Tuesday,08,2017-08,90.51,91.15,90.46,91.01,14068300,80.32,0.008538422903063614,77.56857142857142,76.05879999999998
2017-02-22,2017,2,22,Wednesday,08,2017-08,90.52,91.3,90.42,91.06,11839000,80.37,0.0006225099601595563,77.95357142857142,76.17199999999998
2017-02-23,2017,2,23,Thursday,08,2017-08,91.18,91.34,90.52,91.13,11067000,80.43,0.0007465472191117151,78.36571428571428,76.27979999999998
2017-02-24,2017,2,24,Friday,08,2017-08,90.18,90.54,89.73,90.33,15062300,79.72,-0.008827551908491937,78.5642857142857,76.38679999999998
2017-02-27,2017,2,27,Monday,09,2017-09,90.32,90.73,90.02,90.43,12361000,79.81,0.001128951329653738,78.79499999999999,76.49499999999998
2017-02-28,2017,2,28,Tuesday,09,2017-09,89.85,90.82,89.59,90.62,15183500,79.98,0.0021300588898633954,79.04071428571429,76.60719999999998
2017-03-01,2017,3,1,Wednesday,09,2017-09,92.79,93.98,92.61,93.6,24451400,82.61,0.03288322080520123,79.52214285714285,76.74979999999998
2017-03-02,2017,3,2,Thursday,09,2017-09,93.87,93.92,92.03,92.14,16862500,81.32,-0.015615542912480351,79.83357142857142,76.88519999999998
2017-03-03,2017,3,3,Friday,09,2017-09,92.14,93.11,92.14,92.8,12817500,81.9,0.007132316773241776,80.19928571428571,77.02359999999997
2017-03-06,2017,3,6,Monday,10,2017-10,92.25,92.32,91.1,91.92,15059200,81.13,-0.00940170940170948,80.43714285714286,77.12719999999999
2017-03-07,2017,3,7,Tuesday,10,2017-10,91.64,92.09,91.21,91.41,11156800,80.68,-0.005546653519043376,80.55428571428573,77.21799999999999
2017-03-08,2017,3,8,Wednesday,10,2017-10,92.68,92.85,91.1,91.21,17378400,80.5,-0.002231036192364977,80.59357142857144,77.30259999999998
2017-03-09,2017,3,9,Thursday,10,2017-10,91.6,92.14,91.15,91.57,13726200,80.82,0.003975155279503095,80.65928571428572,77.39079999999998
2017-03-10,2017,3,10,Friday,10,2017-10,91.95,92.0,90.53,91.28,13729900,80.56,-0.003217025488740255,80.725,77.4724
2017-03-13,2017,3,13,Monday,11,2017-11,91.31,91.78,90.93,91.36,10004300,80.63,0.0008689175769611701,80.74714285714285,77.5666
2017-03-14,2017,3,14,Tuesday,11,2017-11,91.02,91.65,90.77,91.51,10237700,80.76,0.001612303112985325,80.77499999999999,77.67399999999999
2017-03-15,2017,3,15,Wednesday,11,2017-11,91.8,92.55,91.13,91.73,16601400,80.96,0.0024764735017333006,80.81285714285714,77.7784
